zipcode,name,place_id,price_level,rating,user_ratings_total,searched_keyword,searched_zipcode,location_lat,location_lng,compound_code,global_code,art_gallery,atm,bakery,bar,beauty_salon,bicycle_store,book_store,cafe,car_dealer,car_repair,car_wash,clothing_store,convenience_store,department_store,drugstore,electronics_store,establishment,finance,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,hair_care,hardware_store,health,home_goods_store,jewelry_store,laundry,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,movie_rental,night_club,park,parking,pet_store,pharmacy,point_of_interest,premise,restaurant,school,shoe_store,shopping_mall,spa,storage,store,supermarket,tourist_attraction,travel_agency,population,population_density_square_miles,housing_units,home_price_to_income_ratios,price_level*rating,avg_price_level_by_zipcode,avg_rating_by_zipcode,avg_user_ratings_total_by_zipcode,total_number_of_bars_by_zipcode,total_number_of_cafes_by_zipcode,user_ratings_total_per_capita,rating_weighed_population_density,open_now_False,open_now_True,open_now_nan
10037,Golden Krust,ChIJ-V1HCHT2wokREUPiwZYPl44,1.0,3.9,92,restaurant,10037,40.81258589999999,-73.941582,R375+29 New York,87G8R375+29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,21139,82131.9,10583,9.37146155724784,3.9,1.25,3.6611111111111105,78.19444444444444,0,2,0.004352145323809073,320314.41,0,1,0
10005,Fino,ChIJ8VK4bxZawokRO0cBg-JYRBU,2.0,4.2,146,restaurant,10005,40.705329299999995,-74.0083623,PX4R+4M New York,87G7PX4R+4M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8831,121496.4,5585,8.165784934201799,8.4,1.7575757575757576,3.826,209.24,5,14,0.016532669006907485,510284.88,0,1,0
11212,Grand Convenience Store,ChIJsbbeKFlcwokRWNLUpxWEt6Q,,4.0,1,stores,11212,40.667880600000004,-73.90611940000001,M39V+5H New York,87G8M39V+5H,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,76527,49732.1,34885,16.212508098631805,,1.4074074074074074,4.036,143.48,0,9,1.306728344244515e-05,198928.4,0,0,1
11101,Plaza 48,ChIJIRZ6ztNewokRJkuEtM5HzZw,,4.0,744,stores,11101,40.75221459999999,-73.9162946,Q32M+VF New York,87G8Q32M+VF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30043,11539.2,16814,14.133227306092488,,1.66,4.131081081081081,454.56756756756755,11,21,0.02476450421063143,46156.8,0,1,0
11235,Momo Hibachi Steak House & Bar,ChIJ2UhHPWVEwokRD-MDlWi8E1s,2.0,4.3,371,restaurant,11235,40.5838889,-73.94944439999998,"H3M2+H6 Brooklyn, New York",87G8H3M2+H6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,78128,34812.0,35319,10.169781872168718,8.6,1.7857142857142858,4.122413793103449,509.44827586206895,7,18,0.0047486176530821215,149691.6,0,1,0
11238,Blue Marble Ice Cream,ChIJU0nRFKdbwokRHKK3Qg5-spY,1.0,4.3,283,coffee shops,11238,40.675006700000004,-73.9669344,"M2GM+26 Brooklyn, New York",87G8M2GM+26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,54540,49287.9,26697,10.375027808025104,4.3,1.6875,4.24423076923077,247.23076923076923,9,12,0.005188852218555189,211937.97,0,1,0
10309,EatItalian NYC,ChIJARQkEkZLwokRMcNtYc0S9mo,,4.6,146,restaurant,10309,40.5429849,-74.20719989999998,"GQVV+54 Staten Island, New York",87G7GQVV+54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,33531,5037.6,11875,5.526532590259269,,1.5483870967741935,4.131914893617021,220.5531914893617,4,9,0.004354179714294235,23172.96,0,1,0
10451,Giovanni's,ChIJZdK7p9H1wokRXtG1oueAShI,2.0,3.9,1192,restaurant,10451,40.8194431,-73.92722049999998,"R39F+Q4 The Bronx, New York",87G8R39F+Q4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,47798,46447.4,19884,4.688634556204834,7.8,1.4166666666666667,3.9301886792452843,384.0188679245283,6,15,0.024938281936482697,181144.86000000002,0,1,0
11357,IL Nocello Ristorante,ChIJ-3sHj5SKwokReKgJwe3anF4,2.0,4.6,108,restaurant,11357,40.7880889,-73.81329319999998,"Q5QP+6M Whitestone, Queens, NY",87G8Q5QP+6M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,39902,14196.3,15973,8.086860192255006,9.2,1.68,4.164444444444445,153.4,2,10,0.0027066312465540573,65302.97999999999,0,1,0
11102,Vesta Trattoria & Wine Bar,ChIJGc-LBklfwokR4pON1Ije2Ls,2.0,4.5,289,restaurant,11102,40.769619,-73.927799,"Q39C+RV Astoria, Queens, NY",87G8Q39C+RV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30800,39056.5,16259,9.583717046217242,9.0,1.5416666666666667,4.143137254901961,148.72549019607843,1,11,0.009383116883116884,175754.25,0,1,0
10458,SHARP Wireless Store,ChIJYWvJbYfzwokRyxkP9iwnA2s,,2.8,9,stores,10458,40.862255600000005,-73.89687889999998,V463+W6 New York,87G8V463+W6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,83960,83517.6,29042,11.299068725686666,,1.5833333333333333,4.103571428571428,369.5,2,16,0.00010719390185802763,233849.28,0,0,1
11363,Shanghai Dumpling Little Neck (上海小笼),ChIJ2R5By8SJwokRMuwD0achPss,,4.5,129,restaurant,11363,40.768333399999996,-73.7379598,"Q796+8R Douglaston, Queens, NY",87G8Q796+8R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6952,8081.9,2737,7.727689136575312,,1.8,2.5620689655172413,59.58620689655172,1,2,0.018555811277330265,36368.549999999996,0,1,0
10009,Petopia,ChIJ5-Ee6HVZwokRVmTHQCnYb38,,4.2,32,stores,10009,40.730763700000004,-73.98164419999998,P2J9+88 New York,87G8P2J9+88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,57925,93905.6,31293,9.883343081822318,,2.074074074074074,4.379999999999999,158.32,9,12,0.0005524384980578334,394403.52,0,1,0
11211,Variety Coffee Roasters,ChIJwbb1LlFZwokR43Wu0vdntIY,1.0,4.4,222,coffee shops,11211,40.7154317,-73.94438629999998,"P384+56 Brooklyn, New York",87G8P384+56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,102624,44382.0,42322,14.080730080730081,4.4,1.8055555555555556,4.371186440677967,245.20338983050848,11,19,0.0021632366697848454,195280.80000000002,0,1,0
10032,GoGo-Gi,ChIJkdy5qpz2wokRniTfRmDCTzA,1.0,4.5,199,restaurant,10032,40.8379895,-73.94167,R3Q5+58 New York,87G8R3Q5+58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,64264,98152.9,22574,9.91446885356512,4.5,1.53125,4.047058823529412,190.2549019607843,4,13,0.003096601518735217,441688.05,0,1,0
10004,No.1,ChIJRxD7nRZawokRhfnnv77vk6g,2.0,3.9,176,restaurant,10004,40.7046333,-74.01077839999998,PX3Q+VM New York,87G7PX3Q+VM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3028,5622.9,2139,10.406926956135619,7.8,2.0,3.982352941176471,400.2352941176471,14,17,0.05812417437252312,21929.309999999998,0,1,0
11420,H & H Furniture,ChIJ3XhT_E1nwokRzBnF8kl9DLE,,3.1,12,stores,11419,40.6887304,-73.8293542,M5QC+F7 New York,87G8M5QC+F7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,48489,23340.9,14180,7.036448212918802,,1.4285714285714286,3.939285714285713,312.60714285714283,2,1,0.0002474788096269257,72356.79000000001,0,0,1
11222,Brooklyn Label,ChIJCdryc0BZwokRec3gPFKy_zQ,2.0,4.2,247,restaurant,11222,40.7314762,-73.95772840000001,"P2JR+HW Brooklyn, New York",87G8P2JR+HW,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36492,23779.0,18656,9.613328476930127,8.4,1.875,4.3641509433962264,214.47169811320754,8,14,0.006768606817932697,99871.8,0,1,0
10465,Yamada,ChIJzzAvwj2LwokRnuf1EG5RO98,2.0,4.3,154,restaurant,10465,40.82485560000001,-73.82019240000001,"R5FH+WW The Bronx, New York",87G8R5FH+WW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,44205,13012.4,16842,6.178137868335205,8.6,1.5,4.10625,268.5416666666667,4,9,0.0034837688044338875,55953.32,0,1,0
11211,Red Bowl,ChIJE1EPCF5ZwokRxt9o0WbTvWw,2.0,4.4,168,restaurant,11211,40.717049900000006,-73.95876299999998,"P28R+RF Brooklyn, New York",87G8P28R+RF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,102624,44382.0,42322,14.080730080730081,8.8,1.8055555555555556,4.371186440677967,245.20338983050848,11,19,0.001637043966323667,195280.80000000002,0,1,0
10312,Il Sogno,ChIJXa71PfxKwokRBFEy2kwMxdk,2.0,4.4,152,restaurant,10312,40.5413224,-74.17845919999998,GRRC+GJ New York,87G7GRRC+GJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,61741,8143.6,22465,5.448960700159891,8.8,1.7272727272727273,4.036842105263157,204.42105263157896,4,9,0.0024618972805753067,35831.840000000004,0,1,0
10301,New York Tire Company and Service Center,ChIJaTCTTDNOwokR4QCqOXUjrs4,,4.3,71,stores,10301,40.6357164,-74.07714229999998,"JWPF+74 Staten Island, New York",87G7JWPF+74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,38733,10918.0,16366,8.146661409985304,,1.5833333333333333,4.2125,175.95833333333334,7,10,0.0018330622466630523,46947.4,1,0,0
11370,Walgreens,ChIJC1W6NwRfwokRLVeU1OfXBRU,,5.0,1,stores,11370,40.760329399999996,-73.89156820000001,Q465+49 New York,87G8Q465+49,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32514,21817.0,10406,10.313680911855974,,1.4736842105263157,3.960526315789473,243.94736842105263,1,2,3.075598203850649e-05,109085.0,0,1,0
11232,Costco Wholesale,ChIJE4lTsbhawokRf_B1vV0_grI,2.0,4.3,6317,stores,11232,40.65576179999999,-74.00926419999998,"MX4R+87 Brooklyn, New York",87G7MX4R+87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27602,23174.4,9287,12.453010006883039,8.6,1.2962962962962963,4.353846153846154,417.4807692307692,5,13,0.22886022751974494,99649.92,0,1,0
10011,Starbucks,ChIJgTRgkL5ZwokRx3yiiT0aIKI,2.0,3.9,442,coffee shops,10011,40.741128,-74.0013013,PXRX+FF New York,87G7PXRX+FF,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,50472,76262.9,33707,7.4969093326491105,7.8,2.2222222222222223,4.089473684210526,549.0175438596491,6,17,0.008757330797273736,297425.31,0,1,0
11209,Verizon Wireless,ChIJK3JfNlhFwokRJ34O1QXOCyU,2.0,4.9,315,stores,11209,40.631749799999994,-74.02743709999999,"JXJF+M2 Brooklyn, New York",87G7JXJF+M2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,67809,31953.0,33223,10.421218574549881,9.8,1.7727272727272727,4.208771929824562,361.0701754385965,8,18,0.004645401052957572,156569.7,0,1,0
11423,Kaieteur Express II,ChIJ81qZChFhwokR32jUPDX-ocE,2.0,3.8,86,restaurant,11423,40.71355459999999,-73.77896989999998,P67C+CC New York,87G8P67C+CC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31400,22185.5,10499,6.760026186206701,7.6,1.3333333333333333,4.095833333333334,194.04166666666666,0,2,0.0027388535031847134,84304.9,0,1,0
11362,WCimagery Mailing address,ChIJ3wRz9_qJwokR7n6PRbrZ-fI,,0.0,0,stores,11362,40.76773529999999,-73.73874339999998,Q796+3G New York,87G8Q796+3G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18721,7397.8,7484,5.847395862532937,,1.8823529411764706,3.8633333333333337,167.66666666666666,0,3,0.0,0.0,0,0,1
10036,Starbucks,ChIJb5b8V1JYwokRznwmG7jK7bI,2.0,3.9,530,coffee shops,10036,40.758994,-73.992474,Q255+H2 New York,87G8Q255+H2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27428,62443.4,19779,10.625870170553428,7.8,2.04,4.2250000000000005,1453.5166666666667,14,22,0.019323319235817413,243529.26,0,1,0
11224,Metro by T-Mobile,ChIJ4aRwlbdcwokRCiFwhJhIbjY,1.0,3.6,9,stores,11224,40.5765725,-73.98411209999998,"H2G8+J9 Brooklyn, New York",87G8H2G8+J9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46707,29449.7,20334,11.662793154447494,3.6,1.434782608695652,4.036734693877551,439.265306122449,4,8,0.00019269060312158777,106018.92,1,0,0
10465,Super Foodtown of Throgg's Neck,ChIJR4Ky5UaLwokRt0MvsMfY0II,,4.1,966,stores,10465,40.8343669,-73.82674890000001,"R5MF+P8 The Bronx, New York",87G8R5MF+P8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,44205,13012.4,16842,6.178137868335205,,1.5,4.10625,268.5416666666667,4,9,0.021852731591448932,53350.84,0,1,0
10454,Foo Hing,ChIJ7zlgL8L1wokRoDCf014-h9g,1.0,4.2,76,restaurant,10454,40.80720720000001,-73.9187553,R34J+VF New York,87G8R34J+VF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38203,36451.7,13942,20.34138729963591,4.2,1.434782608695652,4.191666666666666,195.33333333333334,4,8,0.001989372562364212,153097.13999999998,0,1,0
11368,Dunkin',ChIJ-YhnBM5fwokRFSJO0a7YcXk,1.0,4.0,179,coffee shops,11368,40.7421474,-73.8540608,"P4RW+V9 Corona, Queens, NY",87G8P4RW+V9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,112425,42754.6,30734,10.488808394196507,4.0,1.5185185185185186,4.1209302325581385,255.46511627906978,1,8,0.0015921725594841005,171018.4,0,1,0
11203,Hardware Express True Value,ChIJec7pcYJcwokRw0VFtdRoPzU,2.0,4.4,34,stores,11203,40.6627151,-73.9353162,"M377+3V Brooklyn, New York",87G8M377+3V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,75451,35174.8,30926,8.725159428203678,8.8,1.4642857142857142,3.991999999999999,262.78,3,11,0.00045062358351777976,154769.12000000002,1,0,0
11225,Rite Aid,ChIJI73xBnNbwokR2ohNEnrzT5I,2.0,2.6,53,stores,11225,40.665319200000006,-73.9566685,"M28V+48 Brooklyn, New York",87G8M28V+48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,58882,66617.0,25461,13.894955425870895,5.2,1.5,4.269230769230768,153.23076923076923,8,15,0.0009001052953364355,173204.2,0,1,0
10463,Ace Hardware New York,ChIJ33ebKb3zwokR988fUF-s8A8,2.0,4.0,99,stores,10463,40.8835757,-73.90114059999998,"V3MX+CG The Bronx, New York",87G8V3MX+CG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,71360,49208.9,29973,4.908541271711841,8.0,1.697674418604651,4.069811320754717,404.811320754717,9,14,0.0013873318385650224,196835.6,1,0,0
11421,Pretty Beauty Supply Corp.,ChIJ05lEfuRdwokRygum12WygUQ,,4.2,36,stores,11421,40.6924908,-73.8567411,"M4RV+X8 Woodhaven, Queens, NY",87G8M4RV+X8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,41002,31780.5,12746,6.627258346515694,,1.3636363636363635,4.204545454545455,150.45454545454547,2,5,0.000878005950929223,133478.1,1,0,0
10458,Dunkin',ChIJKwVkrYj0wokRV-yWTM-7YOo,1.0,4.2,136,coffee shops,10457,40.8492724,-73.8834952,"R4X8+PJ The Bronx, New York",87G8R4X8+PJ,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,83960,83517.6,29042,11.299068725686666,4.2,1.5833333333333333,4.103571428571428,369.5,2,16,0.0016198189614101952,350773.92000000004,0,1,0
10005,De Janeiro Store,ChIJI0y2jBZawokRvCAH2eolOjs,,4.3,38,stores,10005,40.7057679,-74.01019459999998,PX4Q+8W New York,87G7PX4Q+8W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,8831,121496.4,5585,8.165784934201799,,1.7575757575757576,3.826,209.24,5,14,0.004303023440154003,522434.51999999996,0,1,0
10462,Panda,ChIJ6YZPNqD0wokRXjZBYvA8kFg,1.0,4.1,71,restaurant,10462,40.854520799999996,-73.86399250000001,V43P+RC New York,87G8V43P+RC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,76756,52066.9,31120,5.724207674254424,4.1,1.5,3.9538461538461536,461.7307692307692,3,12,0.0009250091198082234,213474.28999999998,0,1,0
10308,Portobello Cafe,ChIJea-9y0tKwokRSEzruhw7VdM,2.0,4.3,418,restaurant,10308,40.537333000000004,-74.150829,"GRPX+WM Staten Island, New York",87G7GRPX+WM,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,30186,15330.9,11294,5.257388546555559,8.6,1.7777777777777777,4.25813953488372,164.02325581395348,6,5,0.013847478963758033,65922.87,0,1,0
11370,J & R Liquor Inc,ChIJLQHOdHdfwokRHYSnLG71488,,4.8,6,stores,11370,40.770456200000005,-73.8921172,Q4C5+55 New York,87G8Q4C5+55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32514,21817.0,10406,10.313680911855974,,1.4736842105263157,3.960526315789473,243.94736842105263,1,2,0.00018453589223103894,104721.59999999999,0,1,0
11364,Walgreens,ChIJ_5rBCvFhwokRrPyy6jeANZg,2.0,4.1,28,stores,11364,40.7483244,-73.7559043,P6XV+8J New York,87G8P6XV+8J,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,36806,14915.3,14231,6.999792175403958,8.2,1.5714285714285714,3.9564102564102566,137.4102564102564,0,4,0.0007607455306200076,61152.72999999999,0,1,0
11103,Mezquite,ChIJ__F9oRVfwokRD_VGccrqvJI,2.0,4.4,193,restaurant,11103,40.761801,-73.910822,"Q36Q+PM Astoria, Queens, NY",87G8Q36Q+PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36140,50794.4,18016,11.095090779288045,8.8,1.7894736842105263,4.2672727272727276,216.47272727272727,5,14,0.005340343110127283,223495.36000000002,0,1,0
11385,Liberty Department Stores,ChIJd1guLSJcwokRautD1tranls,,4.3,384,stores,11385,40.6996221,-73.9095282,"M3XR+R5 Ridgewood, Queens, NY",87G8M3XR+R5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,106717,29513.3,38325,8.052753214043536,,1.5609756097560976,4.23448275862069,400.1896551724138,5,20,0.003598302051219581,126907.18999999999,0,1,0
11421,Ninja Japan Teriyaki & Sushi,ChIJV5I6uPxdwokRuTgLpbV50rw,1.0,4.6,224,restaurant,11421,40.693284000000006,-73.852836,"M4VW+8V Woodhaven, Queens, NY",87G8M4VW+8V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,41002,31780.5,12746,6.627258346515694,4.6,1.3636363636363635,4.204545454545455,150.45454545454547,2,5,0.005463148139115165,146190.3,0,1,0
11356,Valerio Bakery Cafe,ChIJV8SVaFL1wokRzV6hgoWYm2U,,4.0,93,coffee shops,11356,40.783877000000004,-73.8456546,Q5M3+HP New York,87G8Q5M3+HP,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,23362,14815.5,8202,10.353264014018151,,1.45,3.8974358974358982,237.5897435897436,2,5,0.003980823559626744,59262.0,0,1,0
11219,D & D Coffee Shop,ChIJp8T6e81awokR4aWMqkUpdsc,2.0,4.6,424,stores,11219,40.64027129999999,-73.99524770000001,"J2R3+4W Brooklyn, New York",87G8J2R3+4W,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,90036,60750.6,27060,22.00534419137295,9.2,1.4615384615384615,3.949999999999999,116.0,1,10,0.004709227420143054,279452.75999999995,1,0,0
10004,Harry's NYC,ChIJoSqkgRZawokR_ZAqr3pOMO8,3.0,4.5,856,restaurant,10004,40.704676299999996,-74.0097371,PX3R+V4 New York,87G7PX3R+V4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3028,5622.9,2139,10.406926956135619,13.5,2.0,3.982352941176471,400.2352941176471,14,17,0.28269484808454426,25303.05,0,1,0
